Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6
File ID:,Type: 4,Manufacturer: 1,Serial Number: 3967827018,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,40,Offset,12,Offset,-73,
Calibration message,Calibration Factor,1,Accel Calibration Factor,1,Calibration Divisor,2048,Level Shift,32768,Offset,32,Offset,-36,Offset,-139,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Gyroscope data:,Calibrated Gyro X,[-0.548780][-0.609756][-1.097561][-1.707317][-1.951219][-1.890244][-1.402439][-1.341463][-1.219512][-0.548780][0.121951][0.853658][2.195122][5.243902][7.682927][13.475609][17.500000][18.780487][17.621950][13.902438][8.658536][4.451220][0.670732][-2.743902][-5.304878][-7.134146][-8.048780][-7.987804][-7.621951][-7.256097],Calibrated Gyro Y,[0.243902][0.609756][1.280488][1.951219][1.402439][0.426829][-0.060976][0.243902][1.036585][1.219512][0.731707][2.317073][5.792683][5.487805][3.353658][-2.195122][-5.365853][-4.390244][-1.219512][1.585366][1.890244][0.243902][-1.402439][-2.073171][-1.707317][-1.219512][-1.097561][-1.219512][-1.341463][-1.158537],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.036621][0.034180][0.018066][0.009277][0.014160][0.025879][0.035156][0.029297][0.017090][0.037109][0.069824][0.035645][-0.038574][-0.054199][-0.034668][0.024902][0.067383][0.064941][0.028320][0.002441][-0.000977][0.012207][0.023926][0.028320][0.025391][0.020020][0.021973][0.026367][0.026367][0.025879],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.875000][-2097151.875000][-2097151.875000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-6.951219][-6.768292][-6.890244][-6.951219][-6.219512][-5.487805][-4.939024][-4.573171][-4.207317][-3.719512][-3.414634][-3.353658][-3.414634][-3.536585][-3.475610][-3.719512][-4.024390][-3.780488][-3.292683][-2.865854][-2.256098][-1.341463][-0.121951][1.158537][2.682927][3.963414][4.756097][5.121951][5.243902][5.304878],Calibrated Gyro Y,[-0.792683][-0.548780][-0.487805][-0.182927][0.304878][0.426829][0.548780][0.670732][0.853658][1.158537][0.975610][0.914634][0.975610][1.158537][1.402439][1.524390][1.585366][1.768293][1.768293][1.585366][1.402439][1.036585][1.341463][1.890244][2.256098][2.378049][2.012195][1.402439][1.463415][1.707317],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.024414][0.027344][0.029785][0.028320][0.025879][0.024414][0.025391][0.028320][0.026367][0.019531][0.020996][0.026367][0.028320][0.027344][0.025391][0.026367][0.024414][0.020508][0.018555][0.018066][0.021973][0.028320][0.030273][0.025879][0.018555][0.014648][0.018555][0.021484][0.021973][0.022461],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[5.182927][4.756097][4.451220][4.146341][3.414634][2.865854][2.743902][3.536585][4.939024][7.195122][9.573171][11.097561][11.768292][11.707316][11.402438][11.341463][11.341463][11.646341][11.951219][11.707316][10.853658][8.902439][6.280488][4.207317][2.682927][1.280488][-0.060976][-1.707317][-3.841463][-5.731707],Calibrated Gyro Y,[1.768293][1.951219][2.073171][2.134146][1.829268][0.975610][0.121951][-0.121951][0.060976][0.121951][-0.060976][-0.731707][-1.707317][-2.743902][-3.231707][-2.804878][-2.378049][-2.621951][-3.109756][-3.109756][-2.865854][-2.682927][-2.621951][-2.987805][-3.414634][-3.109756][-2.256098][-1.097561][-0.182927][0.060976],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.021973][0.021484][0.016602][0.006836][0.007324][0.013184][0.018555][0.023438][0.020020][0.013184][0.007324][0.003418][0.010254][0.024414][0.028809][0.020508][0.015137][0.019531][0.028809][0.028809][0.020996][0.016113][0.017578][0.025391][0.033203][0.038574][0.037598][0.028809][0.019531][0.019531],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-6.768292][-6.646341][-5.243902][-3.841463][-2.682927][-2.134146][-2.500000][-3.170732][-3.414634][-3.719512][-4.024390][-3.841463][-2.804878][-1.463415][0.121951][1.280488][1.829268][2.134146][2.500000][2.987805][3.536585][4.024390][3.841463][3.170732][2.195122][0.975610][0.243902][-0.304878][-0.487805][-0.365854],Calibrated Gyro Y,[-0.243902][-0.670732][-0.731707][-0.609756][-0.609756][-0.670732][-0.731707][-0.487805][0.243902][0.426829][0.060976][-0.365854][-0.731707][-1.219512][-1.585366][-1.768293][-2.073171][-2.317073][-2.317073][-2.256098][-2.195122][-2.134146][-1.951219][-1.829268][-1.768293][-1.463415][-0.853658][-0.670732][-0.487805][-0.182927],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.024902][0.025391][0.021484][0.021973][0.022949][0.027344][0.033203][0.028320][0.020508][0.015625][0.017090][0.015625][0.015625][0.016113][0.018066][0.020508][0.023438][0.023926][0.022949][0.023926][0.025391][0.024902][0.024414][0.028320][0.033203][0.030762][0.027344][0.028320][0.031738][0.030762],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.548780][-1.158537][-1.951219][-2.500000][-2.256098][-1.951219][-1.951219][-2.256098][-2.317073][-2.073171][-1.524390][-0.914634][-0.487805][-0.121951][-1.524390][-3.292683][-2.012195][0.914634][2.560976][2.012195][0.487805][0.000000][0.304878][0.243902][-0.060976][-0.304878][-0.731707][-1.097561][-1.036585][-1.036585],Calibrated Gyro Y,[0.000000][0.182927][0.243902][0.182927][0.182927][0.426829][0.426829][0.487805][0.487805][0.365854][0.243902][-0.060976][-0.121951][-0.304878][-1.280488][-1.585366][-0.853658][-1.158537][-1.524390][-1.036585][-0.731707][-0.853658][-0.853658][-1.036585][-0.914634][-0.487805][-0.975610][-1.158537][-0.792683][-0.731707],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.028320][0.027832][0.029785][0.029297][0.028809][0.028809][0.027832][0.026367][0.026367][0.025879][0.025391][0.024902][0.015137][0.016113][0.033691][0.025879][0.019531][0.030762][0.030273][0.024902][0.025391][0.023438][0.026855][0.030273][0.020996][0.020996][0.026367][0.023926][0.032715][0.019043],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.792683][-0.670732][-0.182927][0.853658][0.548780][-0.060976][0.243902][1.341463][1.219512][0.060976][0.121951][1.463415][1.219512][-0.365854][-0.304878][0.365854][-0.121951][-0.914634][-0.609756][0.182927][0.243902][-0.121951][-0.426829][-0.426829][-0.487805][-0.487805][-0.304878][-0.121951][-0.487805][-1.280488],Calibrated Gyro Y,[-0.426829][-1.402439][-1.219512][-0.182927][-1.585366][-1.402439][-0.853658][-1.951219][-2.804878][-3.231707][-1.829268][-0.609756][-1.463415][-1.280488][-0.914634][-0.731707][-0.365854][-0.182927][-0.182927][-0.548780][-0.670732][-0.426829][-0.304878][-0.121951][-0.182927][-0.487805][-0.487805][-0.426829][-0.365854][-0.304878],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.020996][0.042480][0.011230][0.022461][0.038086][0.016113][0.011719][0.019043][0.038574][0.051758][0.023438][0.027344][0.034180][0.031250][0.032715][0.031250][0.029785][0.025391][0.024414][0.031738][0.031250][0.027832][0.028320][0.028320][0.028809][0.029785][0.027832][0.025879][0.024902][0.026367],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.304878][0.792683][0.060976][-0.365854][-0.060976][-0.121951][-0.365854][-0.670732][-0.731707][-0.975610][-1.280488][-1.646341][-2.012195][-2.317073][-2.682927][-2.987805][-3.048780][-3.414634][-0.243902][1.951219][-2.743902][-3.231707][-1.280488][-1.585366][-1.463415][-0.914634][-0.426829][0.243902][0.548780][0.365854],Calibrated Gyro Y,[-0.548780][-0.670732][-0.548780][-0.609756][-0.853658][-0.914634][-0.975610][-0.975610][-0.975610][-0.914634][-0.670732][-0.609756][-0.548780][-0.304878][-0.121951][0.000000][0.121951][0.060976][-0.975610][-1.402439][-0.365854][-0.426829][-0.731707][-0.487805][-0.548780][-0.487805][-0.426829][-0.487805][-0.426829][-0.426829],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888208.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000],
Accelerometer data:,Calibrated Accel X,[0.028320][0.026367][0.022949][0.023926][0.027344][0.028320][0.025879][0.027832][0.028320][0.028320][0.027344][0.027832][0.029297][0.031250][0.028320][0.032715][0.002441][-0.067871][-0.035645][0.011719][0.028809][0.054199][0.054688][0.045898][0.041504][0.028809][0.022461][0.022461][0.027344][0.033203],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.750000][-2097151.625000][-2097151.750000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[0.548780][1.219512][0.731707][0.243902][0.731707][0.670732][0.060976][-0.182927][-0.304878][-0.243902][-0.243902][-0.792683][-0.243902][-0.121951][-0.609756][-0.365854][-0.609756][-0.914634][-0.792683][-0.914634][-0.914634][-0.487805][-0.670732][0.182927][0.731707][0.792683][1.585366][1.585366][1.463415][1.890244],Calibrated Gyro Y,[-0.548780][-0.670732][-0.426829][-0.365854][-0.426829][-0.487805][-0.548780][-0.731707][-0.731707][-0.670732][-0.792683][-0.792683][-0.853658][-0.792683][-0.609756][-0.548780][-0.365854][-0.365854][-0.670732][-0.731707][-0.548780][-0.426829][-0.243902][0.000000][0.000000][0.060976][0.121951][0.243902][0.487805][0.548780],Calibrated Gyro Z,[-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.046387][0.050293][0.043945][0.046875][0.049316][0.044922][0.047363][0.048828][0.044434][0.044922][0.038574][0.027344][0.027832][0.029297][0.030762][0.031250][0.025879][0.022461][0.026367][0.025879][0.026367][0.027344][0.026855][0.028809][0.030273][0.033691][0.032715][0.031250][0.034668][0.034668],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[1.158537][-0.060976][-0.365854][0.121951][-0.121951][-0.731707][-0.670732][-0.792683][-0.975610][-0.975610][-0.792683][-0.426829][0.121951][0.304878][0.609756][0.975610][1.280488][1.646341][2.012195][2.012195][2.256098][2.195122][1.768293][1.829268][1.768293][1.524390][1.707317][1.646341][1.097561][0.670732],Calibrated Gyro Y,[0.731707][1.219512][1.463415][1.646341][1.768293][1.585366][1.402439][1.158537][1.036585][0.853658][0.670732][0.426829][-0.060976][-0.426829][-0.487805][-0.609756][-0.792683][-0.914634][-0.853658][-0.792683][-0.670732][-0.548780][-0.304878][-0.121951][0.060976][0.182927][0.000000][-0.121951][-0.060976][0.243902],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.029297][0.032227][0.035645][0.033691][0.033691][0.034180][0.032227][0.029297][0.028320][0.024902][0.022949][0.025391][0.026855][0.027344][0.027344][0.026855][0.026367][0.028320][0.025879][0.023438][0.026855][0.022949][0.018555][0.018066][0.018066][0.017090][0.020020][0.024414][0.026367][0.019043],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-0.548780][0.609756][3.597561][1.158537][0.975610][1.768293][1.463415][1.646341][1.097561][0.609756][0.243902][0.121951][0.304878][0.365854][0.487805][0.426829][0.304878][0.670732][0.792683][0.670732][0.609756][0.487805][0.365854][0.121951][0.182927][3.048780][2.621951][1.036585][0.975610][0.365854],Calibrated Gyro Y,[0.609756][0.060976][-0.304878][0.243902][0.060976][0.060976][0.365854][0.304878][0.243902][0.304878][0.365854][0.304878][0.182927][0.121951][0.000000][-0.060976][0.182927][0.243902][0.182927][0.304878][0.487805][0.609756][0.853658][3.048780][2.439024][1.585366][2.256098][2.378049][2.560976][2.865854],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888272.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000][-261888336.000000],
Accelerometer data:,Calibrated Accel X,[0.021484][0.036133][0.027832][0.029297][0.035156][0.031250][0.031738][0.033203][0.032227][0.030273][0.030273][0.033691][0.035156][0.034668][0.038086][0.033691][0.031738][0.033691][0.032715][0.028809][0.019043][0.093750][0.108398][0.001465][-0.011719][0.008301][0.019043][0.027832][0.032715][0.033203],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.250000][-2097152.250000][-2097152.250000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
